t CPU GPU
139747.248156673 0 0
139747.253306287 0 0
139747.258393788 0 0
139747.263482058 0 0
139747.268569463 0 0
139747.273658437 0 0
139747.278740946 0 0
139747.283827135 0 0
139747.288914221 0 0
139747.293998138 0 0
139747.299083208 0 0
139747.304237046 0 0
139747.309321507 0 0
139747.314406256 0 0
139747.319490590 0 0
139747.324605675 0 0
139747.329696633 0 0
139747.334781222 0 0
139747.339863060 0 0
139747.344949633 0 0
139747.350032719 0 0
139747.355115708 0 0
139747.360200842 0 0
139747.365283831 0 0
139747.370367781 0 0
139747.375450642 0 0
139747.380536064 0 0
139747.385637357 0 0
139747.390737499 0 0
139747.395867336 0 0
139747.400969334 0 0
139747.406108707 0 0
139747.411201169 0 0
139747.416292990 0 0
139747.421380940 0 0
139747.426466585 0 0
139747.431549255 0 0
139747.436638740 0 0
139747.441724066 0 0
139747.446806543 0 0
139747.451889532 0 0
139747.456970634 0 0
139747.462055383 0 0
139747.467141349 0 0
139747.472232242 0 0
139747.477321408 0 0
139747.482410669 0 0
139747.487501467 0 0
139747.492610472 0 0
139747.497695830 0 0
139747.502781955 0 0
139747.507865649 0 0
139747.512952830 0 0
139747.518047212 0 0
139747.523129721 0 0
139747.528215623 0 0
139747.533305076 0 0
139747.538388098 0 0
139747.543472111 0 0
139747.548555676 0 0
139747.553638538 0 0
139747.558720407 0 0
139747.563804357 0 0
139747.568900818 0 0
139747.573987040 0 0
139747.579072045 0 0
139747.584161563 0 0
139747.589243624 0 0
139747.594341750 0 0
139747.599431811 0 0
139747.604537201 0 0
139747.609629118 0 0
139747.614714316 0 0
139747.619799609 0 0
139747.624900615 0 0
139747.629983284 0 0
139747.635066402 0 0
139747.640153775 0 0
139747.645244157 0 0
139747.650332010 0 0
139747.655418071 0 0
139747.660513573 0 0
139747.665629715 0 0
139747.670716416 0 0
139747.675798957 0 0
139747.680887643 0 0
139747.685973384 0 0
139747.691055542 0 0
139747.696143747 0 0
139747.701226769 0 0
139747.706309822 0 0
139747.711403564 0 0
139747.716489945 0 0
139747.721575815 0 0
139747.726659732 0 0
139747.731745186 0 0
139747.736830735 0 0
139747.741922141 0 0
139747.747008106 0 0
139747.752097592 0 0
139747.757181317 0 0
139747.762265394 0 0
139747.767353312 0 0
139747.772435373 0 0
139747.777519483 0 0
139747.782602600 0 0
139747.787684502 0 0
139747.792768611 0 0
139747.797852721 0 0
139747.802936958 0 0
139747.808022796 0 0
139747.813215097 0 0
139747.818359751 0 0
139747.823442996 0 0
139747.828537666 0 0
139747.833621775 0 0
139747.838708061 0 0
139747.843790282 0 0
139747.848873944 0 0
139747.853955621 0 0
139747.859037331 0 0
139747.864124256 0 0
139747.869214990 0 0
139747.874298779 0 0
139747.879383977 0 0
139747.884469782 0 0
139747.889559172 0 0
139747.894644849 0 0
139747.899730431 0 0
139747.904822060 0 0
139747.909907737 0 0
139747.914991975 0 0
139747.920082676 0 0
139747.925168194 0 0
139747.930253359 0 0
139747.935383677 0 0
139747.940471946 0 0
139747.945562264 0 0
139747.950647589 0 0
139747.955733587 0 0
139747.960895297 0 0
139747.965984142 0 0
139747.971067963 0 0
139747.976147561 0 0
139747.981234774 0 0
139747.986320580 0 0
139747.991404465 0 0
139747.996495231 0 0
139748.1580236 0 0
139748.6665274 0 0
139748.11749351 0 0
139748.16839765 0 0
139748.21924290 0 0
139748.27007920 0 0
139748.32096413 0 0
139748.37182443 0 0
139748.42268152 0 0
139748.47351941 0 0
139748.52440147 0 0
139748.57524256 0 0
139748.62608782 0 0
139748.67698875 0 0
139748.72788201 0 0
139748.77875926 0 0
139748.82974756 0 0
139748.88066609 0 0
139748.93153919 0 0
139748.98239116 0 0
139748.103322842 0 0
139748.108409383 0 0
139748.113498997 0 0
139748.118652994 0 0
139748.123743664 0 0
139748.128830973 0 0
139748.133917931 0 0
139748.139002104 0 0
139748.144128006 0 0
139748.149217459 0 0
139748.154304001 0 0
139748.159386894 0 0
139748.164476092 0 0
139748.169562057 0 0
139748.174648791 0 0
139748.179733764 0 0
139748.184814450 0 0
139748.189901887 0 0
139748.194988076 0 0
139748.200072122 0 0
139748.205152807 0 0
139748.210237557 0 0
139748.215322338 0 0
139748.220407312 0 0
139748.225496189 0 0
139748.230581963 0 0
139748.235669016 0 0
139748.240760198 0 0
139748.245846739 0 0
139748.250940321 0 0
139748.256076686 0 0
139748.261178300 0 0
139748.266268073 0 0
139748.271355191 0 0
139748.276443364 0 0
139748.281527666 0 0
139748.286615327 0 0
139748.291698509 0 0
139748.296783098 0 0
139748.301873160 0 0
139748.306959669 0 0
139748.312051139 0 0
139748.317140560 0 0
139748.322239934 0 0
139748.327328363 0 0
139748.332414456 0 0
139748.337503302 0 0
139748.342591411 0 0
139748.347674753 0 0
139748.352760462 0 0
139748.357843932 0 0
139748.362969865 0 0
139748.368069111 0 0
139748.373152804 0 0
139748.378236914 0 0
139748.383317567 0 0
139748.388396525 0 0
139748.393478970 0 0
139748.398572776 0 0
139748.403658773 0 0
139748.408750307 0 0
139748.413836496 0 0
139748.418930494 0 0
139748.424020683 0 0
139748.429107129 0 0
139748.434192710 0 0
139748.439280628 0 0
139748.444371041 0 0
139748.449456942 0 0
139748.454541756 0 0
139748.459686762 0 0
139748.464807639 0 0
139748.469915877 0 0
139748.475009906 0 0
139748.480100096 0 0
139748.485191757 0 0
139748.490291739 0 0
139748.495376712 0 0
139748.500464278 0 0
139748.505552739 0 0
139748.510641585 0 0
139748.515729950 0 0
139748.520820075 0 0
139748.525904857 0 0
139748.530988902 0 0
139748.536076884 0 0
139748.541160385 0 0
139748.546274383 0 0
139748.551357820 0 0
139748.556446090 0 0
139748.561533687 0 0
139748.566620229 0 0
139748.571705330 0 0
139748.576794208 0 0
139748.581879117 0 0
139748.586961179 0 0
139748.592058024 0 0
139748.597155510 0 0
139748.602240995 0 0
139748.607365073 0 0
139748.612455518 0 0
139748.617544684 0 0
139748.622630329 0 0
139748.627715463 0 0
139748.632801748 0 0
139748.637890594 0 0
139748.642979119 0 0
139748.648070941 0 0
139748.653156810 0 0
139748.658241816 0 0
139748.663326213 0 0
139748.668411794 0 0
139748.673496320 0 0
139748.678579053 0 0
139748.683664507 0 0
139748.688751720 0 0
139748.693836406 0 0
139748.698921891 0 0
139748.704093585 0 0
139748.709185086 0 0
139748.714270124 0 0
139748.719355449 0 0
139748.724447719 0 0
139748.729537908 0 0
139748.734628258 0 0
139748.739721199 0 0
139748.744807453 0 0
139748.749894378 0 0
139748.754980344 0 0
139748.760064677 0 0
139748.765153587 0 0
139748.770752514 0 0
139748.775856495 0 0
139748.780944381 0 0
139748.786031178 0 0
139748.791115128 0 0
139748.796203557 0 0
139748.801287346 0 0
139748.806372000 0 0
139748.811456589 0 0
139748.816542043 0 0
139748.821640424 0 0
139748.826731126 0 0
139748.831820035 0 0
139748.836921009 0 0
139748.842046654 0 0
139748.847147980 0 0
139748.852306682 0 0
139748.857399079 0 0
139748.862575349 0 0
139748.867652930 0 0
139748.872724624 0 0
139748.877810589 0 0
139748.882899371 0 0
139748.888034456 0 0
139748.893125254 0 0
139748.898213363 0 0
139748.903292385 0 0
139748.908377166 0 0
139748.913453308 0 0
139748.918535529 0 0
139748.923614071 0 0
139748.928701700 0 0
139748.933786961 0 0
139748.938870271 0 0
139748.943953004 0 0
139748.949039002 0 0
139748.954192584 0 0
139748.959283733 0 0
139748.964373539 0 0
139748.969452720 0 0
139748.974537213 0 0
139748.979613675 0 0
139748.984786841 0 0
139748.989995782 0 0
139748.995078964 0 0
139749.309218 0 0
139749.5398223 0 0
139749.10507197 0 0
139749.15614634 0 0
139749.20707704 0 0
139749.25850565 0 0
139749.30977363 0 0
139749.36066048 0 0
139749.41156686 0 0
139749.46247483 0 0
139749.51334601 0 0
139749.56421366 0 0
139749.61507044 0 0
139749.66587473 0 0
139749.71706847 0 0
139749.76796716 0 0
139749.81882522 0 0
139749.86967143 0 0
139749.92055125 0 0
139749.97140322 0 0
139749.102226832 0 0
139749.107310397 0 0
139749.112462347 0 0
139749.117551576 0 0
139749.122631942 0 0
139749.127714515 0 0
139749.132802305 0 0
139749.137880366 0 0
139749.142957628 0 0
139749.148038089 0 0
139749.153114711 0 0
139749.158192356 0 0
139749.163327090 0 0
139749.168411423 0 0
139749.173487565 0 0
139749.178563354 0 0
139749.183639783 0 0
139749.188718933 0 0
139749.193801570 0 0
139749.198884752 0 0
139749.203967613 0 0
139749.209060715 0 0
139749.214146232 0 0
139749.219231910 0 0
139749.224341939 0 0
139749.229428737 0 0
139749.234515438 0 0
139749.239601180 0 0
139749.244687177 0 0
139749.249770519 0 0
139749.254852548 0 0
139749.259930098 0 0
139749.265012095 0 0
139749.270112108 0 0
139749.275205594 0 0
139749.280323048 0 0
139749.285420181 0 0
139749.290506019 0 0
139749.295587248 0 0
139749.300670077 0 0
139749.305760715 0 0
139749.310842776 0 0
139749.315989734 0 0
139749.321074259 0 0
139749.326156193 0 0
139749.331235502 0 0
139749.336361116 0 0
139749.341448201 0 0
139749.346525623 0 0
139749.351603268 0 0
139749.356683058 0 0
139749.361758303 0 0
139749.366875437 0 0
139749.371963962 0 0
139749.377044776 0 0
139749.382121653 0 0
139749.387197475 0 0
139749.392311408 0 0
139749.397417182 0 0
139749.402504875 0 0
139749.407588249 0 0
139749.412669990 0 0
139749.417757108 0 0
139749.422849505 0 0
139749.427943311 0 0
139749.433019868 0 0
139749.438158570 0 0
139749.443242391 0 0
139749.448327845 0 0
139749.453416850 0 0
139749.458499840 0 0
139749.463586317 0 0
139749.468671258 0 0
139749.473755240 0 0
139749.478838101 0 0
139749.483919683 0 0
139749.489033872 0 0
139749.494123678 0 0
139749.499233835 0 0
139749.504321625 0 0
139749.509402406 0 0
139749.514549044 0 0
139749.519627906 0 0
139749.524707663 0 0
139749.529790844 0 0
139749.534871914 0 0
139749.539951831 0 0
139749.545037317 0 0
139749.550121138 0 0
139749.555204000 0 0
139749.560328493 0 0
139749.565410267 0 0
139749.570491240 0 0
139749.575568310 0 0
139749.580651683 0 0
139749.585729745 0 0
139749.590805470 0 0
139749.595881356 0 0
139749.600956825 0 0
139749.606032038 0 0
139749.611107156 0 0
139749.616195169 0 0
139749.621280687 0 0
139749.626363260 0 0
139749.631448394 0 0
139749.636539255 0 0
139749.641619621 0 0
139749.646703058 0 0
139749.651790784 0 0
139749.656878029 0 0
139749.661960539 0 0
139749.667041768 0 0
139749.672128150 0 0
139749.677211523 0 0
139749.682295633 0 0
139749.687375934 0 0
139749.692458411 0 0
139749.697543193 0 0
139749.702625894 0 0
139749.707707188 0 0
139749.712788993 0 0
139749.717935951 0 0
139749.723016892 0 0
139749.728126698 0 0
139749.733240888 0 0
139749.738318597 0 0
139749.743396882 0 0
139749.748477824 0 0
139749.753557229 0 0
139749.758631803 0 0
139749.763707560 0 0
139749.768795958 0 0
139749.773882371 0 0
139749.778960913 0 0
139749.784054046 0 0
139749.789130828 0 0
139749.794207289 0 0
139749.799285575 0 0
139749.804369460 0 0
139749.809450305 0 0
139749.814531119 0 0
139749.819607452 0 0
139749.824687882 0 0
139749.829775031 0 0
139749.834861477 0 0
139749.839945394 0 0
139749.845078464 0 0
139749.850154541 0 0
139749.855292123 0 0
139749.860378408 0 0
139749.865466422 0 0
139749.870550051 0 0
139749.875634609 0 0
139749.880725342 0 0
139749.885809100 0 0
139749.890896697 0 0
139749.895979751 0 0
139749.901063572 0 0
139749.906148450 0 0
139749.911234223 0 0
139749.916319453 0 0
139749.921400970 0 0
139749.926480664 0 0
139749.931556517 0 0
139749.936639954 0 0
139749.941722240 0 0
139749.946827149 0 0
139749.951912283 0 0
139749.957003592 0 0
139749.962087094 0 0
139749.967168515 0 0
139749.972255345 0 0
139749.977338206 0 0
139749.982418636 0 0
139749.987496537 0 0
139749.992578343 0 0
139749.997655540 0 0
139750.2764290 0 0
139750.7846255 0 0
139750.12923101 0 0
139750.18034218 0 0
139750.23113624 0 0
139750.28271493 0 0
139750.33348371 0 0
139750.38423808 0 0
139750.43508750 0 0
139750.48596251 0 0
139750.53679753 0 0
139750.58762422 0 0
139750.63853796 0 0
139750.68937169 0 0
139750.74021471 0 0
139750.79103628 0 0
139750.84193145 0 0
139750.89274695 0 0
139750.94359508 0 0
139750.99447458 0 0
139750.104533999 0 0
139750.109619517 0 0
139750.114701354 0 0
139750.119785656 0 0
139750.124868453 0 0
139750.129951859 0 0
139750.135032608 0 0
139750.140115662 0 0
139750.145198235 0 0
139750.150281993 0 0
139750.155365622 0 0
139750.160442020 0 0
139750.165524753 0 0
139750.170601694 0 0
139750.175728396 0 0
139750.180809082 0 0
139750.185888391 0 0
139750.190963796 0 0
139750.196050914 0 0
139750.201138063 0 0
139750.206221181 0 0
139750.211304714 0 0
139750.216390840 0 0
139750.221473509 0 0
139750.226556371 0 0
139750.231642784 0 0
139750.236723086 0 0
139750.241804635 0 0
139750.246886249 0 0
139750.251964918 0 0
139750.257051876 0 0
139750.262138033 0 0
139750.267219646 0 0
139750.272325996 0 0
139750.277424858 0 0
139750.282510055 0 0
139750.287597652 0 0
139750.292680674 0 0
139750.297765263 0 0
139750.302846941 0 0
139750.307928938 0 0
139750.313011672 0 0
139750.318089989 0 0
139750.323168691 0 0
139750.328294656 0 0
139750.333376334 0 0
139750.338454779 0 0
139750.343533801 0 0
139750.348612790 0 0
139750.353689028 0 0
139750.358840785 0 0
139750.363918079 0 0
139750.369029388 0 0
139750.374132378 0 0
139750.379230919 0 0
139750.384310933 0 0
139750.389395234 0 0
139750.394488752 0 0
139750.399584253 0 0
139750.404675499 0 0
139750.409763800 0 0
139750.414850118 0 0
139750.419937203 0 0
139750.425022657 0 0
139750.430112398 0 0
139750.435195004 0 0
139750.440279561 0 0
139750.445363831 0 0
139750.450449060 0 0
139750.455537585 0 0
139750.460625759 0 0
139750.465710188 0 0
139750.470793466 0 0
139750.475935784 0 0
139750.481019061 0 0
139750.486103874 0 0
139750.491180400 0 0
139750.496257533 0 0
139750.501338667 0 0
139750.506421560 0 0
139750.511545702 0 0
139750.516624851 0 0
139750.521709505 0 0
139750.526785518 0 0
139750.531864508 0 0
139750.536944009 0 0
139750.542021527 0 0
139750.547101956 0 0
139750.552187122 0 0
139750.557268383 0 0
139750.562350413 0 0
139750.567432090 0 0
139750.572514088 0 0
139750.577589557 0 0
139750.582670370 0 0
139750.587787184 0 0
139750.592868541 0 0
139750.597956107 0 0
139750.603035512 0 0
139750.608122278 0 0
139750.613208275 0 0
139750.618291393 0 0
139750.623379150 0 0
139750.628463996 0 0
139750.633546313 0 0
139750.638628535 0 0
139750.643711844 0 0
139750.648796530 0 0
139750.653878911 0 0
139750.658963405 0 0
139750.664116506 0 0
139750.669198184 0 0
139750.674277941 0 0
139750.679362371 0 0
139750.684441744 0 0
139750.689521982 0 0
139750.694604043 0 0
139750.699684025 0 0
139750.704766470 0 0
139750.709851155 0 0
139750.714930913 0 0
139750.720012334 0 0
139750.725095708 0 0
139750.730175273 0 0
139750.735256791 0 0
139750.740331524 0 0
139750.745414066 0 0
139750.750490399 0 0
139750.755565933 0 0
139750.760647994 0 0
139750.766237481 0 0
139750.771339894 0 0
139750.776425604 0 0
139750.781503857 0 0
139750.786581439 0 0
139750.791662700 0 0
139750.796741274 0 0
139750.801817799 0 0
139750.806894261 0 0
139750.811969474 0 0
139750.817048432 0 0
139750.822131965 0 0
139750.827216811 0 0
139750.832300088 0 0
139750.837383494 0 0
139750.842479059 0 0
139750.847571841 0 0
139750.852644686 0 0
139750.857728219 0 0
139750.862801705 0 0
139750.867870742 0 0
139750.872950180 0 0
139750.878035665 0 0
139750.883122751 0 0
139750.888285580 0 0
139750.893400922 0 0
139750.898480263 0 0
139750.903552053 0 0
139750.908625602 0 0
139750.913699216 0 0
139750.918803901 0 0
139750.923880651 0 0
139750.928963096 0 0
139750.934042822 0 0
139750.939120211 0 0
139750.944206273 0 0
139750.949286126 0 0
139750.954357948 0 0
139750.959434537 0 0
139750.964517174 0 0
139750.969599236 0 0
139750.974679985 0 0
139750.979762015 0 0
139750.984894061 0 0
139750.989977434 0 0
139750.995056231 0 0
139751.131957 0 0
139751.5207362 0 0
139751.10312528 0 0
139751.15386813 0 0
139751.20460587 0 0
139751.25594840 0 0
139751.30700710 0 0
139751.35785331 0 0
139751.40940257 0 0
139751.46024015 0 0
139751.51109052 0 0
139751.56198921 0 0
139751.61282551 0 0
139751.66371940 0 0
139751.71455698 0 0
139751.76538847 0 0
139751.81620877 0 0
139751.86706938 0 0
139751.91785192 0 0
139751.96861525 0 0
139751.101949795 0 0
139751.107030992 0 0
139751.112116030 0 0
139751.117199595 0 0
139751.122283481 0 0
139751.127364870 0 0
139751.132446452 0 0
139751.137529377 0 0
139751.142609839 0 0
139751.147731068 0 0
139751.152815146 0 0
139751.157898103 0 0
139751.162979269 0 0
139751.168056114 0 0
139751.173137087 0 0
139751.178217549 0 0
139751.183296090 0 0
139751.188377704 0 0
139751.193460213 0 0
139751.198536259 0 0
139751.203682768 0 0
139751.208762846 0 0
139751.213838955 0 0
139751.218915577 0 0
139751.223992262 0 0
139751.229069012 0 0
139751.234145697 0 0
139751.239221455 0 0
139751.244303036 0 0
139751.249386602 0 0
139751.254472919 0 0
139751.259561733 0 0
139751.264715730 0 0
139751.269807616 0 0
139751.274899245 0 0
139751.279988219 0 0
139751.285078408 0 0
139751.290165718 0 0
139751.295251427 0 0
139751.300341137 0 0
139751.305416542 0 0
139751.310525260 0 0
139751.315614041 0 0
139751.320714087 0 0
139751.325888980 0 0
139751.330991746 0 0
139751.336084015 0 0
139751.341174109 0 0
139751.346290346 0 0
139751.351367544 0 0
139751.356448677 0 0
139751.361539891 0 0
139751.366622464 0 0
139751.371739822 0 0
139751.376845243 0 0
139751.381952041 0 0
139751.387035478 0 0
139751.392119428 0 0
139751.397205937 0 0
139751.402283519 0 0
139751.407362764 0 0
139751.412447802 0 0
139751.417555655 0 0
139751.422642613 0 0
139751.427732226 0 0
139751.432814480 0 0
139751.437891005 0 0
139751.443035243 0 0
139751.448114936 0 0
139751.453203302 0 0
139751.458291315 0 0
139751.463376801 0 0
139751.468463822 0 0
139751.473552508 0 0
139751.478641129 0 0
139751.483725943 0 0
139751.488886596 0 0
139751.493971218 0 0
139751.499054399 0 0
139751.504142605 0 0
139751.509228474 0 0
139751.514310440 0 0
139751.519396565 0 0
139751.524475107 0 0
139751.529556912 0 0
139751.534641694 0 0
139751.539718443 0 0
139751.544801785 0 0
139751.549884998 0 0
139751.554961395 0 0
139751.560045505 0 0
139751.565130670 0 0
139751.570213596 0 0
139751.575296681 0 0
139751.580386359 0 0
139751.585471140 0 0
139751.590556562 0 0
139751.595642527 0 0
139751.600727117 0 0
139751.605807770 0 0
139751.610887144 0 0
139751.615965621 0 0
139751.621049667 0 0
139751.626130480 0 0
139751.631208830 0 0
139751.636292651 0 0
139751.641369305 0 0
139751.646520934 0 0
139751.651598004 0 0
139751.656676929 0 0
139751.661752271 0 0
139751.666836956 0 0
139751.671922410 0 0
139751.677006615 0 0
139751.682091365 0 0
139751.687174386 0 0
139751.692305600 0 0
139751.697389453 0 0
139751.702469755 0 0
139751.707545256 0 0
139751.712642326 0 0
139751.717732035 0 0
139751.722804080 0 0
139751.727883806 0 0
139751.732967243 0 0
139751.738038553 0 0
139751.743153254 0 0
139751.748251764 0 0
